,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
0,Alabama,Cities,Florence,0,0,0,0,39481,0,1,0,1,2.0,0.0,0.0
1,Alabama,Cities,Hoover,0,0,0,0,84139,0,1,0,0,0.0,0.0,1.0
2,Alabama,Cities,Prattville,0,0,0,0,35154,1,0,1,0,2.0,0.0,0.0
3,Alabama,Cities,Tuscaloosa,0,0,0,0,94126,0,0,1,0,1.0,0.0,0.0
4,Alaska,Cities,Anchorage,0,0,0,0,299455,2,3,3,0,8.0,0.0,0.0
5,Arizona,Cities,Apache Junction,0,0,0,0,36626,1,0,0,0,1.0,0.0,0.0
6,Arizona,Cities,Avondale,1,0,0,0,78905,1,1,3,0,4.0,0.0,0.0
7,Arizona,Cities,Eagar,1,0,0,0,5034,0,1,0,0,0.0,0.0,0.0
8,Arizona,Cities,El Mirage,0,0,0,0,32837,0,0,1,0,1.0,0.0,0.0
9,Arizona,Cities,Gilbert,0,0,0,0,225232,1,0,0,0,1.0,0.0,0.0
10,Arizona,Cities,Glendale,1,0,0,0,234006,2,0,3,2,2.0,3.0,1.0
11,Arizona,Cities,Goodyear,0,0,0,0,71048,1,0,1,0,0.0,0.0,2.0
12,Arizona,Cities,Maricopa,0,0,0,0,44871,0,0,0,1,1.0,0.0,0.0
13,Arizona,Cities,Mesa,0,0,0,0,456155,2,0,0,0,1.0,1.0,0.0
14,Arizona,Cities,Phoenix,14,1,0,0,1502139,25,21,35,0,40.0,12.0,14.0
15,Arizona,Cities,Prescott,1,0,0,0,40752,0,0,0,1,0.0,0.0,0.0
16,Arizona,Cities,Scottsdale,1,0,0,0,225523,0,0,0,2,0.0,1.0,0.0
17,Arizona,Cities,Tempe,0,0,0,0,168501,2,0,1,0,1.0,0.0,2.0
18,Arizona,Cities,Tucson,1,0,0,0,525486,8,8,6,4,13.0,6.0,6.0
19,Arizona,Cities,Yuma,3,0,0,0,96014,3,5,0,2,3.0,4.0,0.0
20,Arizona,Universities and Colleges,Northern Arizona University,0,0,0,0,25991,0,0,0,1,0.0,0.0,1.0
21,Arizona,Universities and Colleges,University of Arizona,0,0,0,0,40223,2,0,0,0,2.0,0.0,0.0
22,Arizona,Metropolitan Counties,Cochise,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
23,Arizona,Metropolitan Counties,Maricopa,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0
24,Arizona,Metropolitan Counties,Pima,0,0,0,0,0,0,0,0,3,1.0,1.0,1.0
25,Arizona,Metropolitan Counties,Yuma,1,0,0,0,0,0,1,0,1,1.0,0.0,0.0
26,Arkansas,Cities,Bentonville,0,0,0,0,39132,0,0,1,0,1.0,0.0,0.0
27,Arkansas,Cities,Berryville,0,0,0,0,5417,0,0,1,0,1.0,0.0,0.0
28,Arkansas,Cities,Cabot,0,0,0,0,24695,0,0,1,0,1.0,0.0,0.0
29,Arkansas,Cities,England,0,0,0,0,2806,0,1,0,0,1.0,0.0,0.0
30,Arkansas,Cities,Fairfield Bay,0,0,0,0,2295,0,0,1,0,1.0,0.0,0.0
31,Arkansas,Cities,Fort Smith,0,0,0,0,87821,0,0,0,2,1.0,0.0,1.0
32,Arkansas,Cities,Gurdon,0,0,0,0,2184,1,0,0,0,1.0,0.0,0.0
33,Arkansas,Cities,Marion,0,0,0,0,12258,0,0,1,0,0.0,0.0,1.0
34,Arkansas,Cities,North Little Rock,0,0,0,0,65398,0,1,0,0,1.0,0.0,0.0
35,Arkansas,Cities,Pine Bluff,0,0,0,0,46399,1,0,0,0,0.0,0.0,1.0
36,Arkansas,Cities,Rogers,0,0,0,0,59787,0,1,0,0,1.0,0.0,0.0
37,Arkansas,Cities,Sherwood,0,0,0,0,29900,1,0,0,0,1.0,0.0,0.0
38,Arkansas,Universities and Colleges,"""University of Arkansas",1,0,0,0,0,0,0,0,1,,,
39,Arkansas,Metropolitan Counties,Crawford,0,0,0,0,0,0,2,1,1,2.0,0.0,2.0
40,Arkansas,Metropolitan Counties,Faulkner,1,0,0,0,0,0,1,0,1,1.0,0.0,0.0
41,Arkansas,Metropolitan Counties,Lonoke,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
42,Arkansas,Metropolitan Counties,Pulaski,1,0,0,0,0,1,0,1,1,1.0,0.0,1.0
43,Arkansas,Metropolitan Counties,Sebastian,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
44,Arkansas,Nonmetropolitan Counties,Greene,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
45,Arkansas,Nonmetropolitan Counties,Pope,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
46,California,Cities,Adelanto,1,0,0,0,31165,1,0,1,0,1.0,0.0,0.0
47,California,Cities,Agoura Hills,0,0,0,0,20762,0,2,0,0,2.0,0.0,0.0
48,California,Cities,Alameda,0,0,0,0,76206,0,0,0,1,0.0,1.0,0.0
49,California,Cities,Alhambra,0,0,0,0,84710,0,0,0,1,1.0,0.0,0.0
50,California,Cities,Antioch,0,0,0,0,106447,1,1,0,0,2.0,0.0,0.0
51,California,Cities,Arcadia,0,0,0,0,57855,1,0,0,0,1.0,0.0,0.0
52,California,Cities,Atascadero,1,0,0,0,28938,0,0,1,1,1.0,0.0,0.0
53,California,Cities,Atwater,1,0,0,0,28906,0,1,0,0,0.0,0.0,0.0
54,California,Cities,Auburn,0,0,0,0,13779,0,1,0,0,1.0,0.0,0.0
55,California,Cities,Azusa,0,0,0,0,47754,0,0,1,0,1.0,0.0,0.0
56,California,Cities,Bakersfield,0,0,0,0,361859,0,0,2,1,2.0,1.0,0.0
57,California,Cities,Baldwin Park,0,0,0,0,76745,0,0,1,0,0.0,0.0,1.0
58,California,Cities,Banning,1,0,0,0,30503,0,0,1,0,0.0,0.0,0.0
59,California,Cities,Berkeley,1,0,0,0,116217,6,2,4,1,7.0,1.0,4.0
60,California,Cities,Beverly Hills,0,0,0,0,34780,1,0,0,0,0.0,1.0,0.0
61,California,Cities,Brentwood3,0,0,0,0,54301,0,1,2,1,4.0,0.0,0.0
62,California,Cities,Buena Park3,1,0,0,0,82632,0,1,0,1,0.0,0.0,1.0
63,California,Cities,Burbank,1,0,0,0,104727,1,2,2,0,1.0,1.0,2.0
64,California,Cities,Calabasas,0,0,0,0,24114,1,0,0,1,0.0,2.0,0.0
65,California,Cities,Camarillo,0,0,0,0,66173,1,1,1,0,2.0,1.0,0.0
66,California,Cities,Campbell,0,0,0,0,40549,0,1,0,0,1.0,0.0,0.0
67,California,Cities,Carlsbad,1,0,0,0,110505,0,0,3,0,1.0,1.0,0.0
68,California,Cities,Carson,0,0,0,0,93415,0,0,0,1,1.0,0.0,0.0
69,California,Cities,Cerritos,0,0,0,0,49816,1,0,0,2,3.0,0.0,0.0
70,California,Cities,Chico,0,0,0,0,88226,1,2,0,1,1.0,3.0,0.0
71,California,Cities,Chino,3,0,0,0,80704,2,2,3,2,2.0,2.0,2.0
72,California,Cities,Chula Vista,0,0,0,0,255073,0,3,0,1,3.0,0.0,1.0
73,California,Cities,Citrus Heights,0,0,0,0,85337,0,1,0,0,1.0,0.0,0.0
74,California,Cities,Claremont,0,0,0,0,35623,2,0,0,1,1.0,1.0,1.0
75,California,Cities,Clearlake,0,0,0,0,14951,1,0,0,1,1.0,0.0,1.0
76,California,Cities,Clovis,1,0,0,0,99483,0,1,1,2,0.0,1.0,2.0
77,California,Cities,Colton,0,0,0,0,53403,0,0,0,1,1.0,0.0,0.0
78,California,Cities,Compton,0,0,0,0,97907,0,1,0,1,1.0,0.0,1.0
79,California,Cities,Concord,0,0,0,0,125464,0,1,0,0,1.0,0.0,0.0
80,California,Cities,Corcoran,0,0,0,0,23290,0,0,1,0,1.0,0.0,0.0
81,California,Cities,Corona,1,0,0,0,160159,0,0,0,1,0.0,0.0,0.0
82,California,Cities,Coronado,0,0,0,0,23183,1,0,0,0,0.0,1.0,0.0
83,California,Cities,Costa Mesa,0,0,0,0,112538,0,0,0,1,1.0,0.0,0.0
84,California,Cities,Covina,0,0,0,0,48524,0,3,0,0,0.0,2.0,1.0
85,California,Cities,Cupertino,0,0,0,1,60440,0,0,0,1,0.0,0.0,0.0
86,California,Cities,Cypress,1,0,0,0,49067,0,0,1,0,0.0,0.0,0.0
87,California,Cities,Daly City,0,0,0,0,104536,1,0,1,1,0.0,2.0,1.0
88,California,Cities,Dana Point,0,0,0,0,34262,0,1,0,0,0.0,1.0,0.0
89,California,Cities,Davis,1,0,0,0,66126,3,4,0,1,2.0,1.0,4.0
90,California,Cities,Duarte,0,0,0,0,21759,1,0,1,0,1.0,0.0,1.0
91,California,Cities,El Cajon,1,0,0,0,102012,0,1,0,1,1.0,0.0,0.0
92,California,Cities,El Cerrito,4,0,0,0,24184,3,1,2,1,0.0,2.0,1.0
93,California,Cities,Elk Grove,0,0,0,0,160925,0,0,0,1,1.0,0.0,0.0
94,California,Cities,El Monte,0,0,0,0,115591,0,3,0,2,5.0,0.0,0.0
95,California,Cities,Emeryville,0,0,0,0,10415,0,1,0,0,1.0,0.0,0.0
96,California,Cities,Encinitas,1,0,0,0,61433,2,1,1,0,2.0,1.0,0.0
97,California,Cities,Escondido,2,0,0,0,148650,2,2,3,1,4.0,1.0,1.0
98,California,Cities,Eureka,0,0,0,0,26881,1,1,0,0,1.0,0.0,1.0
99,California,Cities,Fairfield,1,0,0,0,108425,1,0,0,2,2.0,0.0,0.0
100,California,Cities,Fontana,0,0,0,0,203427,0,1,0,0,1.0,0.0,0.0
101,California,Cities,Foster City,0,0,0,0,32652,1,0,0,0,1.0,0.0,0.0
102,California,Cities,Fresno,2,0,0,1,508876,3,3,1,3,4.0,0.0,3.0
103,California,Cities,Fullerton,0,0,0,0,139676,1,0,0,1,0.0,1.0,1.0
104,California,Cities,Galt,0,0,0,0,24553,0,0,1,0,1.0,0.0,0.0
105,California,Cities,Garden Grove,3,0,0,0,175469,0,1,2,1,1.0,0.0,0.0
106,California,Cities,Gilroy,0,0,0,0,51240,0,1,1,0,0.0,0.0,2.0
107,California,Cities,Glendale,0,0,0,0,195366,0,0,1,0,1.0,0.0,0.0
108,California,Cities,Glendora,0,0,0,0,50893,1,0,0,0,1.0,0.0,0.0
109,California,Cities,Gridley,1,0,0,0,6563,1,0,0,0,0.0,0.0,0.0
110,California,Cities,Hanford,0,0,0,0,54425,1,0,1,0,1.0,0.0,1.0
111,California,Cities,Hawaiian Gardens,0,0,0,0,14437,2,1,1,0,4.0,0.0,0.0
112,California,Cities,Hayward,0,0,0,0,150955,0,2,0,0,0.0,1.0,1.0
113,California,Cities,Healdsburg,0,0,0,0,11483,1,0,0,0,1.0,0.0,0.0
114,California,Cities,Hercules,1,0,0,0,24831,0,0,1,0,0.0,0.0,0.0
115,California,Cities,Holtville,0,0,0,0,6022,0,0,0,1,0.0,1.0,0.0
116,California,Cities,Huntington Beach,0,0,0,1,195842,0,1,0,0,0.0,0.0,0.0
117,California,Cities,Imperial Beach,1,0,0,0,26998,1,1,1,0,1.0,0.0,1.0
118,California,Cities,Irvine,0,0,0,0,235830,0,1,0,0,0.0,1.0,0.0
119,California,Cities,Jurupa Valley,0,0,0,0,98090,0,0,1,0,0.0,1.0,0.0
120,California,Cities,Laguna Beach,0,0,0,0,23313,0,1,0,0,0.0,0.0,1.0
121,California,Cities,La Habra,0,0,0,0,61740,0,0,1,0,0.0,1.0,0.0
122,California,Cities,Lake Elsinore,0,0,0,0,56232,0,0,2,0,0.0,2.0,0.0
123,California,Cities,Lake Forest,0,0,0,0,79336,1,0,0,1,2.0,0.0,0.0
124,California,Cities,Lakewood,0,0,0,0,81086,0,1,0,1,2.0,0.0,0.0
125,California,Cities,La Mirada,0,0,0,0,49150,1,2,0,0,1.0,2.0,0.0
126,California,Cities,Lancaster,1,0,0,0,159792,1,2,1,1,3.0,1.0,0.0
127,California,Cities,La Quinta,0,0,0,0,39150,1,0,1,0,1.0,1.0,0.0
128,California,Cities,Lemon Grove,0,0,0,0,26156,1,1,0,0,1.0,0.0,1.0
129,California,Cities,Lemoore,0,0,0,0,24802,1,0,0,0,1.0,0.0,0.0
130,California,Cities,Livermore,1,0,0,0,84350,0,0,1,0,0.0,0.0,0.0
131,California,Cities,Lodi,2,0,0,0,63639,0,1,1,0,0.0,0.0,0.0
132,California,Cities,Lomita,1,0,0,0,20622,0,1,0,0,0.0,0.0,0.0
133,California,Cities,Long Beach,0,0,0,0,469665,3,0,1,1,3.0,1.0,1.0
134,California,Cities,Los Alamitos,0,0,0,0,11735,1,0,0,0,1.0,0.0,0.0
135,California,Cities,Los Angeles,9,0,0,2,3878725,21,40,25,28,41.0,29.0,33.0
136,California,Cities,Los Gatos,0,0,0,0,30351,0,0,1,1,2.0,0.0,0.0
137,California,Cities,Lynwood,0,0,0,0,71077,0,0,0,1,1.0,0.0,0.0
138,California,Cities,Malibu,0,0,0,0,12891,0,0,1,0,1.0,0.0,0.0
139,California,Cities,Manhattan Beach,0,0,0,0,35930,0,0,0,1,1.0,0.0,0.0
140,California,Cities,Manteca,0,0,0,0,72261,1,1,0,1,1.0,1.0,1.0
141,California,Cities,Milpitas,0,0,0,0,69522,1,0,0,0,1.0,0.0,0.0
142,California,Cities,Modesto,1,0,0,0,204252,2,0,1,0,0.0,1.0,1.0
143,California,Cities,Montclair,0,0,0,0,37785,1,0,1,0,2.0,0.0,0.0
144,California,Cities,Monterey,0,0,0,0,29338,0,0,1,1,1.0,0.0,1.0
145,California,Cities,Moreno Valley,0,0,0,0,201284,0,0,0,1,1.0,0.0,0.0
146,California,Cities,Morgan Hill,0,0,0,0,39907,0,0,0,1,0.0,1.0,0.0
147,California,Cities,Murrieta3,0,0,0,0,107768,2,2,1,0,3.0,1.0,1.0
148,California,Cities,National City,0,0,0,0,59637,1,0,1,1,2.0,0.0,1.0
149,California,Cities,Newark,1,0,0,0,43950,1,1,0,1,2.0,0.0,0.0
150,California,Cities,Newport Beach,0,0,0,0,87639,0,0,2,1,0.0,2.0,1.0
151,California,Cities,Norwalk,0,0,0,0,106518,0,4,0,1,4.0,1.0,0.0
152,California,Cities,Oakland,2,0,0,0,403887,2,4,3,2,4.0,1.0,4.0
153,California,Cities,Oceanside,1,0,0,0,172525,2,4,2,0,5.0,1.0,1.0
154,California,Cities,Ontario,0,0,0,0,168144,0,1,0,0,1.0,0.0,0.0
155,California,Cities,Orange,0,0,0,0,140304,0,1,2,0,1.0,1.0,1.0
156,California,Cities,Oroville,0,0,0,0,15581,0,0,1,1,1.0,0.0,1.0
157,California,Cities,Oxnard,0,0,0,0,202594,0,0,0,1,0.0,0.0,1.0
158,California,Cities,Pacifica,0,0,0,0,38494,0,0,1,0,0.0,1.0,0.0
159,California,Cities,Pacific Grove,0,0,0,0,15518,1,0,0,0,0.0,1.0,0.0
160,California,Cities,Palmdale,0,0,0,0,156522,3,1,3,1,4.0,1.0,3.0
161,California,Cities,Palm Springs,0,0,0,0,46282,4,1,2,1,3.0,1.0,4.0
162,California,Cities,Palo Alto,1,0,0,0,66964,1,0,0,0,0.0,0.0,0.0
163,California,Cities,Paramount,0,0,0,0,54868,0,1,0,1,2.0,0.0,0.0
164,California,Cities,Pasadena,1,0,0,0,139003,0,0,1,2,1.0,1.0,0.0
165,California,Cities,Pico Rivera,1,0,0,0,63710,1,1,0,0,0.0,0.0,1.0
166,California,Cities,Pinole,1,0,0,0,18848,0,0,1,0,0.0,0.0,0.0
167,California,Cities,Placentia,0,0,0,0,52002,0,0,1,0,1.0,0.0,0.0
168,California,Cities,Rancho Cordova,0,0,0,0,67634,1,0,0,0,1.0,0.0,0.0
169,California,Cities,Rancho Palos Verdes,0,0,0,0,42542,0,0,0,1,0.0,1.0,0.0
170,California,Cities,Red Bluff,0,0,0,0,14170,0,1,0,2,2.0,0.0,1.0
171,California,Cities,Redding,2,0,0,0,91035,2,2,3,1,5.0,0.0,1.0
172,California,Cities,Redlands,0,0,0,0,70282,0,1,0,2,0.0,2.0,1.0
173,California,Cities,Redondo Beach,2,0,0,0,67993,1,2,1,1,2.0,0.0,1.0
174,California,Cities,Redwood City,0,0,0,0,79707,1,0,0,0,0.0,1.0,0.0
175,California,Cities,Richmond,0,0,0,0,107341,0,0,2,1,1.0,0.0,2.0
176,California,Cities,Ridgecrest,0,0,0,0,28537,0,1,0,0,0.0,0.0,1.0
177,California,Cities,Riverside,2,0,0,1,316423,7,4,0,5,11.0,1.0,1.0
178,California,Cities,Rohnert Park,3,0,0,0,41326,2,0,0,1,0.0,0.0,0.0
179,California,Cities,Rolling Hills Estates,0,0,0,0,8229,0,0,0,1,1.0,0.0,0.0
180,California,Cities,Roseville,0,0,0,0,126236,0,1,0,0,0.0,0.0,1.0
181,California,Cities,Sacramento,2,0,0,0,478182,2,5,6,3,6.0,2.0,6.0
182,California,Cities,Salinas,1,0,0,0,155742,0,0,0,2,0.0,0.0,1.0
183,California,Cities,San Bernardino,1,0,0,0,214322,0,0,2,1,2.0,0.0,0.0
184,California,Cities,San Diego,1,0,0,0,1349306,7,10,17,9,18.0,12.0,12.0
185,California,Cities,San Dimas,0,0,0,0,33854,1,0,0,0,1.0,0.0,0.0
186,California,Cities,San Francisco,1,0,0,0,833863,4,8,8,4,7.0,3.0,13.0
187,California,Cities,San Jose,1,0,0,0,992143,7,1,2,5,6.0,2.0,6.0
188,California,Cities,San Leandro,1,0,0,0,87490,2,1,2,0,3.0,0.0,1.0
189,California,Cities,San Luis Obispo,0,0,0,0,46095,0,0,2,0,1.0,0.0,1.0
190,California,Cities,San Mateo,0,0,0,0,100440,0,0,1,0,0.0,0.0,1.0
191,California,Cities,Santa Ana,0,0,0,0,332848,0,0,1,0,0.0,0.0,1.0
192,California,Cities,Santa Barbara,0,0,0,0,90006,0,0,1,1,1.0,0.0,1.0
193,California,Cities,Santa Clara,0,0,0,0,120150,0,0,2,0,0.0,0.0,2.0
194,California,Cities,Santa Clarita,0,0,0,0,204951,2,1,1,1,2.0,0.0,3.0
195,California,Cities,Santa Cruz,0,0,0,0,62517,1,0,0,1,1.0,0.0,1.0
196,California,Cities,Santa Maria,0,0,0,0,102051,0,0,0,1,0.0,0.0,1.0
197,California,Cities,Santa Rosa,0,0,0,0,171564,2,1,0,0,0.0,1.0,2.0
198,California,Cities,Santee,1,0,0,0,55924,2,0,1,0,1.0,0.0,1.0
199,California,Cities,Saratoga,0,0,0,0,30897,0,1,0,0,1.0,0.0,0.0
200,California,Cities,Simi Valley,1,0,0,0,126215,1,0,2,0,1.0,1.0,0.0
201,California,Cities,Sonora,0,0,0,0,4774,0,0,1,0,1.0,0.0,0.0
202,California,Cities,South Gate,0,0,0,0,95591,1,0,1,0,0.0,1.0,1.0
203,California,Cities,South Lake Tahoe,1,0,0,0,21243,0,0,1,0,0.0,0.0,0.0
204,California,Cities,Stanton,0,0,0,0,39128,0,1,0,0,0.0,0.0,1.0
205,California,Cities,Stockton,0,0,0,0,299796,1,0,0,1,1.0,0.0,1.0
206,California,Cities,Sunnyvale,0,0,0,0,148160,0,1,0,0,1.0,0.0,0.0
207,California,Cities,Taft,0,0,0,0,8839,1,0,0,0,0.0,0.0,1.0
208,California,Cities,Tehachapi,1,0,0,0,13607,1,0,1,0,1.0,0.0,0.0
209,California,Cities,Temecula,0,0,0,0,106680,0,0,1,0,1.0,0.0,0.0
210,California,Cities,Temple City,0,0,0,0,36269,0,0,0,1,0.0,1.0,0.0
211,California,Cities,Thousand Oaks,0,0,0,0,128884,0,0,0,1,0.0,1.0,0.0
212,California,Cities,Torrance,1,0,0,0,147534,0,0,2,0,1.0,0.0,0.0
213,California,Cities,Tracy,1,0,0,0,85174,2,1,3,0,4.0,0.0,1.0
214,California,Cities,Turlock,0,0,0,0,70075,0,0,0,1,1.0,0.0,0.0
215,California,Cities,Union City,4,0,0,0,72480,1,3,1,0,1.0,0.0,0.0
216,California,Cities,Vallejo,1,0,0,0,118336,0,2,0,0,1.0,0.0,0.0
217,California,Cities,Ventura,0,0,0,0,108204,1,0,0,0,0.0,1.0,0.0
218,California,Cities,Vernon,0,0,0,0,115,0,1,0,0,1.0,0.0,0.0
219,California,Cities,Victorville,0,0,0,0,121699,2,1,2,2,6.0,0.0,1.0
220,California,Cities,Visalia,0,0,0,0,127824,1,1,0,0,1.0,0.0,1.0
221,California,Cities,Vista,0,0,0,0,96712,0,1,0,1,1.0,0.0,1.0
222,California,Cities,Walnut Creek,0,0,0,0,66149,0,0,0,1,1.0,0.0,0.0
223,California,Cities,West Covina,0,0,0,0,107867,3,1,1,1,6.0,0.0,0.0
224,California,Cities,West Hollywood,2,0,0,0,34902,1,1,3,0,1.0,0.0,2.0
225,California,Cities,Westlake Village,0,0,0,0,8440,2,0,0,0,0.0,2.0,0.0
226,California,Cities,Westminster,1,1,0,0,91885,1,1,1,2,1.0,1.0,1.0
227,California,Cities,Yorba Linda,0,0,0,0,67492,0,0,0,1,1.0,0.0,0.0
228,California,Cities,Yuba City,1,0,0,0,65133,0,0,1,0,0.0,0.0,0.0
229,California,Cities,Yucca Valley,0,0,0,0,21214,0,0,1,0,1.0,0.0,0.0
230,California,Universities and Colleges,California State Polytechnic University: Pomona,1,0,0,0,22156,1,0,0,0,0.0,0.0,0.0
231,California,Universities and Colleges,California State Polytechnic University: San Luis Obispo,0,0,0,0,18679,1,0,0,0,0.0,0.0,1.0
232,California,Universities and Colleges,California State University: Dominguez Hills,0,0,0,0,13933,1,0,1,0,1.0,0.0,1.0
233,California,Universities and Colleges,California State University: Long Beach,0,0,0,0,36279,0,1,0,0,1.0,0.0,0.0
234,California,Universities and Colleges,California State University: San Bernardino,0,0,0,0,18234,2,0,1,0,3.0,0.0,0.0
235,California,Universities and Colleges,California State University: San Jose,1,0,0,0,30448,1,1,1,1,2.0,0.0,1.0
236,California,Universities and Colleges,California State University: San Marcos,0,0,0,0,10610,1,0,0,0,0.0,0.0,1.0
237,California,Universities and Colleges,California State University: Stanislaus,0,0,0,0,8882,0,0,0,1,0.0,0.0,1.0
238,California,Universities and Colleges,Humboldt State University,0,0,0,0,8116,0,1,0,0,0.0,0.0,1.0
239,California,Universities and Colleges,Marin Community College,0,0,0,0,7058,2,0,0,0,0.0,1.0,1.0
240,California,Universities and Colleges,University of California: Berkeley,1,0,0,0,35893,1,1,4,1,3.0,2.0,1.0
241,California,Universities and Colleges,University of California: Davis,1,0,0,0,32354,0,3,0,0,1.0,0.0,1.0
242,California,Universities and Colleges,University of California: Riverside,0,0,0,0,20947,0,1,1,0,2.0,0.0,0.0
243,California,Universities and Colleges,University of California: San Diego,0,0,0,0,28294,0,1,0,0,0.0,1.0,0.0
244,California,Universities and Colleges,University of California: Santa Cruz,0,0,0,0,17404,1,0,0,0,0.0,0.0,1.0
245,California,Metropolitan Counties,El Dorado,1,0,0,0,0,1,0,0,1,0.0,0.0,1.0
246,California,Metropolitan Counties,Kern,3,0,0,0,0,1,3,0,1,1.0,0.0,1.0
247,California,Metropolitan Counties,Kings,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
248,California,Metropolitan Counties,Los Angeles,10,0,0,0,0,14,10,11,15,20.0,3.0,17.0
249,California,Metropolitan Counties,Orange,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0
250,California,Metropolitan Counties,Riverside,0,0,0,0,0,0,1,1,1,3.0,0.0,0.0
251,California,Metropolitan Counties,Sacramento,0,0,0,0,0,2,3,3,5,9.0,1.0,3.0
252,California,Metropolitan Counties,San Bernardino,2,0,0,1,0,1,0,3,2,2.0,0.0,1.0
253,California,Metropolitan Counties,San Diego,2,0,0,0,0,3,2,3,5,6.0,2.0,3.0
254,California,Metropolitan Counties,San Luis Obispo,0,0,0,0,0,0,0,1,3,3.0,0.0,1.0
255,California,Metropolitan Counties,San Mateo,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
256,California,Metropolitan Counties,Santa Barbara,0,0,0,0,0,1,2,1,0,2.0,0.0,2.0
257,California,Metropolitan Counties,Santa Clara,0,0,0,0,0,0,2,0,0,1.0,0.0,1.0
258,California,Metropolitan Counties,Santa Cruz,1,0,0,0,0,2,0,1,0,1.0,0.0,1.0
259,California,Metropolitan Counties,Shasta,0,0,0,0,0,3,1,2,0,4.0,0.0,2.0
260,California,Metropolitan Counties,Sonoma,0,0,0,0,0,0,0,2,0,1.0,0.0,1.0
261,California,Metropolitan Counties,Ventura,0,0,0,0,0,0,0,2,0,1.0,1.0,0.0
262,California,Metropolitan Counties,Yuba,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
263,California,Nonmetropolitan Counties,Alpine,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
264,California,Nonmetropolitan Counties,Amador,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
265,California,Nonmetropolitan Counties,Calaveras,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
266,California,Nonmetropolitan Counties,Lake,2,0,0,0,0,2,0,0,0,0.0,0.0,0.0
267,California,State Police Agencies,"""Highway Patrol",0,0,0,0,0,0,1,0,0,,,
268,California,Other Agencies,"""Department of Parks and Recreation",0,0,0,0,0,0,0,0,1,,,
269,California,Other Agencies,Fontana Unified School District,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
270,California,Other Agencies,Los Angeles Transportation Services Bureau,0,0,0,0,0,3,3,0,0,2.0,1.0,3.0
271,California,Other Agencies,Port of San Diego Harbor,1,0,0,0,0,0,1,1,1,2.0,0.0,0.0
272,California,Other Agencies,San Francisco Bay Area Rapid Transit: Alameda County,0,0,0,0,0,0,2,2,0,4.0,0.0,0.0
273,California,Other Agencies,San Francisco Bay Area Rapid Transit: Contra Costa County,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
274,California,Other Agencies,San Francisco Bay Area Rapid Transit: San Francisco County,0,0,0,0,0,2,0,0,0,1.0,0.0,1.0
275,Colorado,Cities,Arvada,0,0,0,0,110792,0,0,1,1,2.0,0.0,0.0
276,Colorado,Cities,Aurora,1,0,0,0,343484,1,3,0,2,4.0,0.0,1.0
277,Colorado,Cities,Castle Rock,2,0,0,0,52309,0,0,0,2,0.0,0.0,0.0
278,Colorado,Cities,Centennial,0,0,0,0,104771,2,2,1,1,3.0,2.0,1.0
279,Colorado,Cities,Colorado Springs,1,0,0,0,436108,2,4,1,0,3.0,1.0,2.0
280,Colorado,Cities,Commerce City,0,0,0,0,49200,0,0,1,0,0.0,1.0,0.0
281,Colorado,Cities,Denver,1,0,0,0,648981,3,13,9,5,9.0,5.0,15.0
282,Colorado,Cities,Dillon,1,0,0,0,906,0,1,0,0,0.0,0.0,0.0
283,Colorado,Cities,Durango,0,0,0,0,17303,1,0,1,0,0.0,0.0,2.0
284,Colorado,Cities,Englewood,0,1,0,0,31454,0,0,0,2,1.0,0.0,0.0
285,Colorado,Cities,Erie,0,0,0,0,19627,1,0,0,0,0.0,1.0,0.0
286,Colorado,Cities,Fountain,0,0,0,0,27163,2,1,0,0,2.0,0.0,1.0
287,Colorado,Cities,Glendale,0,0,0,0,4502,1,0,0,0,0.0,1.0,0.0
288,Colorado,Cities,Glenwood Springs,0,0,0,0,9715,0,0,1,0,0.0,0.0,1.0
289,Colorado,Cities,Golden,1,0,0,0,19334,0,0,0,1,0.0,0.0,0.0
290,Colorado,Cities,Grand Junction,0,0,0,0,60167,1,1,2,1,4.0,0.0,1.0
291,Colorado,Cities,Greeley,0,0,0,0,96111,0,0,0,1,0.0,0.0,1.0
292,Colorado,Cities,Greenwood Village,0,0,0,0,14614,0,1,0,0,1.0,0.0,0.0
293,Colorado,Cities,Lafayette,1,0,0,0,26145,0,1,2,0,2.0,0.0,0.0
294,Colorado,Cities,Lakewood,1,0,0,0,146298,1,1,0,2,1.0,1.0,1.0
